ID,tipo,PRO_COM,NOME_COM,NOME_PRO,NOME_REG,stato,Categoria,Sottocategoria,Ente destinatario,Dettaglio bene,Decreto destinazione,SourcePageURL
4458,bene immobile,32006,Trieste,TRIESTE,FRIULI VENEZIA GIULIA,Destinati non consegnati,Unità immobiliare per uso di abitazione e assimilabile,Altro,Ministeri,no data,no data,http://www.benisequestraticonfiscati.it/Joomla/index.php?option=com_content&view=article&button1=Cerca&id=512&Itemid=27&regione=6&provincia=32&comune=3916&tipo=0&stato=3
4459,bene immobile,32006,Trieste,TRIESTE,FRIULI VENEZIA GIULIA,Destinati non consegnati,Unità immobiliare per uso di abitazione e assimilabile,"Box, garage, autorimessa, posto auto",Guardia di Finanza,no data,no data,http://www.benisequestraticonfiscati.it/Joomla/index.php?option=com_content&view=article&button1=Cerca&id=512&Itemid=27&regione=6&provincia=32&comune=3916&tipo=0&stato=3
4460,bene immobile,32006,Trieste,TRIESTE,FRIULI VENEZIA GIULIA,Destinati non consegnati,Unità immobiliare per uso di abitazione e assimilabile,"Box, garage, autorimessa, posto auto",Guardia di Finanza,no data,http://www.benisequestraticonfiscati.it/Joomla/images/pdf/provvedimenti/482.pdf,http://www.benisequestraticonfiscati.it/Joomla/index.php?option=com_content&view=article&button1=Cerca&id=512&Itemid=27&regione=6&provincia=32&comune=3916&tipo=0&stato=3
4461,bene immobile,32006,Trieste,TRIESTE,FRIULI VENEZIA GIULIA,Destinati non consegnati,Unità immobiliare per uso di abitazione e assimilabile,"Box, garage, autorimessa, posto auto",Guardia di Finanza,no data,http://www.benisequestraticonfiscati.it/Joomla/images/pdf/provvedimenti/481.pdf,http://www.benisequestraticonfiscati.it/Joomla/index.php?option=com_content&view=article&button1=Cerca&id=512&Itemid=27&regione=6&provincia=32&comune=3916&tipo=0&stato=3
4462,bene immobile,32006,Trieste,TRIESTE,FRIULI VENEZIA GIULIA,Destinati non consegnati,Unità immobiliare per uso di abitazione e assimilabile,"Box, garage, autorimessa, posto auto",Guardia di Finanza,no data,http://www.benisequestraticonfiscati.it/Joomla/images/pdf/provvedimenti/477.pdf,http://www.benisequestraticonfiscati.it/Joomla/index.php?option=com_content&view=article&button1=Cerca&id=512&Itemid=27&regione=6&provincia=32&comune=3916&tipo=0&stato=3
4463,bene immobile,1272,Torino,TORINO,PIEMONTE,Destinati non consegnati,Unità immobiliare per uso di abitazione e assimilabile,Appartamento in condominio,Guardia di Finanza,no data,no data,http://www.benisequestraticonfiscati.it/Joomla/index.php?option=com_content&view=article&button1=Cerca&id=512&Itemid=27&regione=1&provincia=1&comune=574&tipo=0&stato=3
4464,bene immobile,1272,Torino,TORINO,PIEMONTE,Destinati non consegnati,Unità immobiliare per uso di abitazione e assimilabile,Appartamento in condominio,Guardia di Finanza,no data,no data,http://www.benisequestraticonfiscati.it/Joomla/index.php?option=com_content&view=article&button1=Cerca&id=512&Itemid=27&regione=1&provincia=1&comune=574&tipo=0&stato=3
4465,bene immobile,1272,Torino,TORINO,PIEMONTE,Destinati non consegnati,Unità immobiliare per uso di abitazione e assimilabile,Appartamento in condominio,Guardia di Finanza,no data,no data,http://www.benisequestraticonfiscati.it/Joomla/index.php?option=com_content&view=article&button1=Cerca&id=512&Itemid=27&regione=1&provincia=1&comune=574&tipo=0&stato=3
4466,bene immobile,1272,Torino,TORINO,PIEMONTE,Destinati non consegnati,Unità immobiliare per uso di abitazione e assimilabile,"Box, garage, autorimessa, posto auto",Guardia di Finanza,no data,no data,http://www.benisequestraticonfiscati.it/Joomla/index.php?option=com_content&view=article&button1=Cerca&id=512&Itemid=27&regione=1&provincia=1&comune=574&tipo=0&stato=3
4467,bene immobile,1272,Torino,TORINO,PIEMONTE,Destinati non consegnati,Unità immobiliare per uso di abitazione e assimilabile,"Box, garage, autorimessa, posto auto",Guardia di Finanza,no data,no data,http://www.benisequestraticonfiscati.it/Joomla/index.php?option=com_content&view=article&button1=Cerca&id=512&Itemid=27&regione=1&provincia=1&comune=574&tipo=0&stato=3
4468,bene immobile,1272,Torino,TORINO,PIEMONTE,Destinati non consegnati,Unità immobiliare per uso di abitazione e assimilabile,"Box, garage, autorimessa, posto auto",Guardia di Finanza,no data,no data,http://www.benisequestraticonfiscati.it/Joomla/index.php?option=com_content&view=article&button1=Cerca&id=512&Itemid=27&regione=1&provincia=1&comune=574&tipo=0&stato=3
4469,bene immobile,32006,Trieste,TRIESTE,FRIULI VENEZIA GIULIA,Destinati consegnati,Unità immobiliare per uso di abitazione e assimilabile,Appartamento in condominio,Comuni,no data,no data,http://www.benisequestraticonfiscati.it/Joomla/index.php?option=com_content&view=article&button1=Cerca&id=512&Itemid=27&regione=6&provincia=32&comune=3916&tipo=0&stato=2
4470,bene immobile,1272,Torino,TORINO,PIEMONTE,In gestione,Unità immobiliare per uso di abitazione e assimilabile,Appartamento in condominio,no data,no data,no data,http://www.benisequestraticonfiscati.it/Joomla/index.php?option=com_content&view=article&button1=Cerca&id=512&Itemid=27&regione=1&provincia=1&comune=574&tipo=0&stato=1
4471,bene immobile,1272,Torino,TORINO,PIEMONTE,In gestione,Unità immobiliare per uso di abitazione e assimilabile,Appartamento in condominio,no data,no data,no data,http://www.benisequestraticonfiscati.it/Joomla/index.php?option=com_content&view=article&button1=Cerca&id=512&Itemid=27&regione=1&provincia=1&comune=574&tipo=0&stato=1
4472,bene immobile,1272,Torino,TORINO,PIEMONTE,In gestione,Unità immobiliare per uso di abitazione e assimilabile,Appartamento in condominio,no data,no data,no data,http://www.benisequestraticonfiscati.it/Joomla/index.php?option=com_content&view=article&button1=Cerca&id=512&Itemid=27&regione=1&provincia=1&comune=574&tipo=0&stato=1
4473,bene immobile,1272,Torino,TORINO,PIEMONTE,In gestione,Unità immobiliare per uso di abitazione e assimilabile,Altro,no data,no data,no data,http://www.benisequestraticonfiscati.it/Joomla/index.php?option=com_content&view=article&button1=Cerca&id=512&Itemid=27&regione=1&provincia=1&comune=574&tipo=0&stato=1
4474,bene immobile,1272,Torino,TORINO,PIEMONTE,In gestione,Unità immobiliare per uso di abitazione e assimilabile,Altro,no data,no data,no data,http://www.benisequestraticonfiscati.it/Joomla/index.php?option=com_content&view=article&button1=Cerca&id=512&Itemid=27&regione=1&provincia=1&comune=574&tipo=0&stato=1
4475,bene immobile,1272,Torino,TORINO,PIEMONTE,In gestione,Unità immobiliare per uso di abitazione e assimilabile,"Box, garage, autorimessa, posto auto",no data,no data,no data,http://www.benisequestraticonfiscati.it/Joomla/index.php?option=com_content&view=article&button1=Cerca&id=512&Itemid=27&regione=1&provincia=1&comune=574&tipo=0&stato=1
4476,bene immobile,61010,Calvi Risorta,CASERTA,CAMPANIA,Destinati consegnati,Terreno,Terreno agricolo,Comuni,no data,no data,http://www.benisequestraticonfiscati.it/Joomla/index.php?option=com_content&view=article&button1=Cerca&id=512&Itemid=27&regione=15&provincia=74&comune=5996&tipo=0&stato=2
4477,bene immobile,27039,Stra,VENEZIA,VENETO,Destinati consegnati,Unità immobiliare per uso di abitazione e assimilabile,Villa,Comuni,no data,no data,http://www.benisequestraticonfiscati.it/Joomla/index.php?option=com_content&view=article&button1=Cerca&id=512&Itemid=27&regione=5&provincia=27&comune=3590&tipo=0&stato=2
4478,bene immobile,27039,Stra,VENEZIA,VENETO,Destinati consegnati,Unità immobiliare per uso di abitazione e assimilabile,"Box, garage, autorimessa, posto auto",Comuni,no data,no data,http://www.benisequestraticonfiscati.it/Joomla/index.php?option=com_content&view=article&button1=Cerca&id=512&Itemid=27&regione=5&provincia=27&comune=3590&tipo=0&stato=2
4479,bene immobile,27039,Stra,VENEZIA,VENETO,Destinati consegnati,Terreno,Terreno agricolo,Comuni,no data,no data,http://www.benisequestraticonfiscati.it/Joomla/index.php?option=com_content&view=article&button1=Cerca&id=512&Itemid=27&regione=5&provincia=27&comune=3590&tipo=0&stato=2
4480,bene immobile,65002,Agropoli,SALERNO,CAMPANIA,Destinati consegnati,Unità immobiliare per uso di abitazione e assimilabile,Appartamento in condominio,Comuni,no data,no data,http://www.benisequestraticonfiscati.it/Joomla/index.php?option=com_content&view=article&button1=Cerca&id=512&Itemid=27&regione=15&provincia=78&comune=6381&tipo=0&stato=2
4481,bene immobile,65002,Agropoli,SALERNO,CAMPANIA,Destinati consegnati,Unità immobiliare per uso di abitazione e assimilabile,Appartamento in condominio,Comuni,no data,no data,http://www.benisequestraticonfiscati.it/Joomla/index.php?option=com_content&view=article&button1=Cerca&id=512&Itemid=27&regione=15&provincia=78&comune=6381&tipo=0&stato=2
4482,bene immobile,65002,Agropoli,SALERNO,CAMPANIA,Destinati consegnati,Unità immobiliare per uso di abitazione e assimilabile,Appartamento in condominio,Comuni,no data,no data,http://www.benisequestraticonfiscati.it/Joomla/index.php?option=com_content&view=article&button1=Cerca&id=512&Itemid=27&regione=15&provincia=78&comune=6381&tipo=0&stato=2
4483,bene immobile,65002,Agropoli,SALERNO,CAMPANIA,Destinati consegnati,Unità immobiliare per uso di abitazione e assimilabile,"Box, garage, autorimessa, posto auto",Comuni,no data,no data,http://www.benisequestraticonfiscati.it/Joomla/index.php?option=com_content&view=article&button1=Cerca&id=512&Itemid=27&regione=15&provincia=78&comune=6381&tipo=0&stato=2
4484,bene immobile,65002,Agropoli,SALERNO,CAMPANIA,Destinati consegnati,Unità immobiliare per uso di abitazione e assimilabile,"Box, garage, autorimessa, posto auto",Comuni,no data,no data,http://www.benisequestraticonfiscati.it/Joomla/index.php?option=com_content&view=article&button1=Cerca&id=512&Itemid=27&regione=15&provincia=78&comune=6381&tipo=0&stato=2
4485,bene immobile,65002,Agropoli,SALERNO,CAMPANIA,Destinati non consegnati,Unità immobiliare per uso di abitazione e assimilabile,Villa,Comuni,no data,no data,http://www.benisequestraticonfiscati.it/Joomla/index.php?option=com_content&view=article&button1=Cerca&id=512&Itemid=27&regione=15&provincia=78&comune=6381&tipo=0&stato=3
4486,bene immobile,65002,Agropoli,SALERNO,CAMPANIA,Destinati non consegnati,Unità immobiliare per uso di abitazione e assimilabile,"Box, garage, autorimessa, posto auto",Comuni,no data,no data,http://www.benisequestraticonfiscati.it/Joomla/index.php?option=com_content&view=article&button1=Cerca&id=512&Itemid=27&regione=15&provincia=78&comune=6381&tipo=0&stato=3
4487,bene immobile,65002,Agropoli,SALERNO,CAMPANIA,Destinati non consegnati,Terreno,Terreno agricolo,Comuni,no data,no data,http://www.benisequestraticonfiscati.it/Joomla/index.php?option=com_content&view=article&button1=Cerca&id=512&Itemid=27&regione=15&provincia=78&comune=6381&tipo=0&stato=3
4488,bene immobile,65002,Agropoli,SALERNO,CAMPANIA,Destinati non consegnati,Terreno,Terreno agricolo,Comuni,no data,no data,http://www.benisequestraticonfiscati.it/Joomla/index.php?option=com_content&view=article&button1=Cerca&id=512&Itemid=27&regione=15&provincia=78&comune=6381&tipo=0&stato=3
4489,bene immobile,32006,Trieste,TRIESTE,FRIULI VENEZIA GIULIA,Usciti dalla gestione,Unità immobiliare per uso di abitazione e assimilabile,Appartamento in condominio,no data,no data,no data,http://www.benisequestraticonfiscati.it/Joomla/index.php?option=com_content&view=article&button1=Cerca&id=512&Itemid=27&regione=6&provincia=32&comune=3916&tipo=0&stato=4
4490,bene immobile,80033,Ferruzzano,REGGIO DI CALABRIA,CALABRIA,Destinati consegnati,Terreno,Terreno agricolo,Comuni,no data,no data,http://www.benisequestraticonfiscati.it/Joomla/index.php?option=com_content&view=article&button1=Cerca&id=512&Itemid=27&regione=18&provincia=88&comune=7194&tipo=0&stato=2
4491,bene immobile,15246,Zelo Surrigone,MILANO,LOMBARDIA,Destinati consegnati,Unità immobiliare per uso di abitazione e assimilabile,Appartamento in condominio,Comuni,no data,no data,http://www.benisequestraticonfiscati.it/Joomla/index.php?option=com_content&view=article&button1=Cerca&id=512&Itemid=27&regione=3&provincia=13&comune=1850&tipo=0&stato=2
4492,bene immobile,15246,Zelo Surrigone,MILANO,LOMBARDIA,Destinati consegnati,Unità immobiliare per uso di abitazione e assimilabile,Villa,Comuni,no data,no data,http://www.benisequestraticonfiscati.it/Joomla/index.php?option=com_content&view=article&button1=Cerca&id=512&Itemid=27&regione=3&provincia=13&comune=1850&tipo=0&stato=2
4493,bene immobile,15246,Zelo Surrigone,MILANO,LOMBARDIA,Destinati consegnati,Unità immobiliare per uso di abitazione e assimilabile,Abitazione indipendente,Comuni,no data,no data,http://www.benisequestraticonfiscati.it/Joomla/index.php?option=com_content&view=article&button1=Cerca&id=512&Itemid=27&regione=3&provincia=13&comune=1850&tipo=0&stato=2
4494,bene immobile,15246,Zelo Surrigone,MILANO,LOMBARDIA,Destinati consegnati,Unità immobiliare per uso di abitazione e assimilabile,Abitazione indipendente,Comuni,no data,no data,http://www.benisequestraticonfiscati.it/Joomla/index.php?option=com_content&view=article&button1=Cerca&id=512&Itemid=27&regione=3&provincia=13&comune=1850&tipo=0&stato=2
4495,bene immobile,15246,Zelo Surrigone,MILANO,LOMBARDIA,Destinati consegnati,Unità immobiliare per uso di abitazione e assimilabile,Abitazione indipendente,Comuni,no data,no data,http://www.benisequestraticonfiscati.it/Joomla/index.php?option=com_content&view=article&button1=Cerca&id=512&Itemid=27&regione=3&provincia=13&comune=1850&tipo=0&stato=2
4496,bene immobile,15246,Zelo Surrigone,MILANO,LOMBARDIA,Destinati consegnati,Unità immobiliare per uso di abitazione e assimilabile,Villa,Comuni,no data,http://www.benisequestraticonfiscati.it/Joomla/images/pdf/provvedimenti/311-312.pdf,http://www.benisequestraticonfiscati.it/Joomla/index.php?option=com_content&view=article&button1=Cerca&id=512&Itemid=27&regione=3&provincia=13&comune=1850&tipo=0&stato=2
4497,bene immobile,15246,Zelo Surrigone,MILANO,LOMBARDIA,Destinati consegnati,Unità immobiliare per uso di abitazione e assimilabile,Appartamento in condominio,Comuni,no data,no data,http://www.benisequestraticonfiscati.it/Joomla/index.php?option=com_content&view=article&button1=Cerca&id=512&Itemid=27&regione=3&provincia=13&comune=1850&tipo=0&stato=2
4498,bene immobile,15246,Zelo Surrigone,MILANO,LOMBARDIA,Destinati consegnati,Unità immobiliare per uso di abitazione e assimilabile,"Box, garage, autorimessa, posto auto",Comuni,no data,no data,http://www.benisequestraticonfiscati.it/Joomla/index.php?option=com_content&view=article&button1=Cerca&id=512&Itemid=27&regione=3&provincia=13&comune=1850&tipo=0&stato=2
4499,bene immobile,15246,Zelo Surrigone,MILANO,LOMBARDIA,Destinati consegnati,Unità immobiliare per uso di abitazione e assimilabile,"Box, garage, autorimessa, posto auto",Comuni,no data,no data,http://www.benisequestraticonfiscati.it/Joomla/index.php?option=com_content&view=article&button1=Cerca&id=512&Itemid=27&regione=3&provincia=13&comune=1850&tipo=0&stato=2
4500,bene immobile,15246,Zelo Surrigone,MILANO,LOMBARDIA,Destinati consegnati,Unità immobiliare per uso di abitazione e assimilabile,"Box, garage, autorimessa, posto auto",Comuni,no data,no data,http://www.benisequestraticonfiscati.it/Joomla/index.php?option=com_content&view=article&button1=Cerca&id=512&Itemid=27&regione=3&provincia=13&comune=1850&tipo=0&stato=2
4501,bene immobile,15246,Zelo Surrigone,MILANO,LOMBARDIA,Destinati consegnati,Unità immobiliare per uso di abitazione e assimilabile,"Box, garage, autorimessa, posto auto",Comuni,no data,no data,http://www.benisequestraticonfiscati.it/Joomla/index.php?option=com_content&view=article&button1=Cerca&id=512&Itemid=27&regione=3&provincia=13&comune=1850&tipo=0&stato=2
4502,bene immobile,15246,Zelo Surrigone,MILANO,LOMBARDIA,Destinati consegnati,Unità immobiliare per uso di abitazione e assimilabile,"Box, garage, autorimessa, posto auto",Comuni,no data,http://www.benisequestraticonfiscati.it/Joomla/images/pdf/provvedimenti/311-312.pdf,http://www.benisequestraticonfiscati.it/Joomla/index.php?option=com_content&view=article&button1=Cerca&id=512&Itemid=27&regione=3&provincia=13&comune=1850&tipo=0&stato=2
4503,bene immobile,27042,Venezia,VENEZIA,VENETO,Destinati consegnati,Unità immobiliare per uso di abitazione e assimilabile,Appartamento in condominio,Comuni,no data,no data,http://www.benisequestraticonfiscati.it/Joomla/index.php?option=com_content&view=article&button1=Cerca&id=512&Itemid=27&regione=5&provincia=27&comune=3593&tipo=0&stato=2
4504,bene immobile,27042,Venezia,VENEZIA,VENETO,Destinati consegnati,Unità immobiliare per uso di abitazione e assimilabile,Appartamento in condominio,Comuni,no data,no data,http://www.benisequestraticonfiscati.it/Joomla/index.php?option=com_content&view=article&button1=Cerca&id=512&Itemid=27&regione=5&provincia=27&comune=3593&tipo=0&stato=2
4505,bene immobile,27042,Venezia,VENEZIA,VENETO,Destinati consegnati,Unità immobiliare per uso di abitazione e assimilabile,"Box, garage, autorimessa, posto auto",Comuni,no data,no data,http://www.benisequestraticonfiscati.it/Joomla/index.php?option=com_content&view=article&button1=Cerca&id=512&Itemid=27&regione=5&provincia=27&comune=3593&tipo=0&stato=2
4506,bene immobile,1272,Torino,TORINO,PIEMONTE,Usciti dalla gestione,Unità immobiliare per uso di abitazione e assimilabile,Altro,no data,no data,no data,http://www.benisequestraticonfiscati.it/Joomla/index.php?option=com_content&view=article&button1=Cerca&id=512&Itemid=27&regione=1&provincia=1&comune=574&tipo=0&stato=4
